-4.4040000E-02	2.0531000E-08	0.0000000E+00	3.8027440E+00	2.0002540E-04	3.0000000E+00	1.1619999E+00
-4.4170000E-02	2.0531000E-08	0.0000000E+00	3.8022890E+00	2.0002610E-04	3.0000000E+00	2.3230000E+00
-4.4180000E-02	2.0531000E-08	0.0000000E+00	3.8023670E+00	2.0002580E-04	3.0000000E+00	3.4960001E+00
-4.4190000E-02	2.0531000E-08	0.0000000E+00	3.8025980E+00	2.0002590E-04	3.0000000E+00	4.6570001E+00
-4.4190000E-02	2.0531000E-08	0.0000000E+00	3.8025050E+00	2.0002550E-04	3.0000000E+00	5.8210001E+00
-4.4190000E-02	2.0531000E-08	0.0000000E+00	3.8025520E+00	2.0002580E-04	3.0000000E+00	6.9890001E+00
-4.4190000E-02	2.0531000E-08	0.0000000E+00	3.8026990E+00	2.0002580E-04	3.0000000E+00	8.1560001E+00
-4.4190000E-02	2.0531000E-08	0.0000000E+00	3.8029080E+00	2.0002590E-04	3.0000000E+00	9.3240001E+00
-4.4190000E-02	2.0531000E-08	0.0000000E+00	3.8028400E+00	2.0002620E-04	3.0000000E+00	1.0491000E+01
-1.0158000E-02	2.0531000E-08	0.0000000E+00	3.8024600E+00	2.0002610E-04	3.0000000E+00	1.1654000E+01
-8.4430000E-03	2.0531000E-08	0.0000000E+00	3.8023830E+00	2.0002560E-04	3.0000000E+00	1.2824000E+01
-8.2260000E-03	2.0531000E-08	0.0000000E+00	3.8023600E+00	2.0002540E-04	3.0000000E+00	1.3992000E+01
-8.2010000E-03	2.0531000E-08	0.0000000E+00	3.8020110E+00	2.0002610E-04	3.0000000E+00	1.5163000E+01
-8.1960000E-03	2.0529200E-08	0.0000000E+00	3.8018670E+00	2.0002650E-04	3.0000000E+00	1.6323000E+01
-8.1940000E-03	2.0527400E-08	0.0000000E+00	3.8023430E+00	2.0002570E-04	3.0000000E+00	1.7491000E+01
-8.1940000E-03	2.0529200E-08	0.0000000E+00	3.8018810E+00	2.0002600E-04	3.0000000E+00	1.8657000E+01
-8.1920000E-03	2.0529200E-08	0.0000000E+00	3.8022720E+00	2.0002600E-04	3.0000000E+00	1.9824000E+01
-8.1920000E-03	2.0531000E-08	0.0000000E+00	3.8024000E+00	2.0002640E-04	3.0000000E+00	2.0993000E+01
-4.3910000E-02	2.0531000E-08	0.0000000E+00	3.8025370E+00	2.0002590E-04	3.0000000E+00	2.2159000E+01
-4.4020000E-02	2.0531000E-08	0.0000000E+00	3.8028150E+00	2.0002550E-04	3.0000000E+00	2.3326000E+01
-4.4040000E-02	2.0531000E-08	0.0000000E+00	3.8030350E+00	2.0002530E-04	3.0000000E+00	2.4494000E+01
-4.4040000E-02	2.0531000E-08	0.0000000E+00	3.8029450E+00	2.0002590E-04	3.0000000E+00	2.5661000E+01
-4.4040000E-02	2.0531000E-08	0.0000000E+00	3.8026460E+00	2.0002550E-04	3.0000000E+00	2.6826000E+01
-4.4040000E-02	2.0531000E-08	0.0000000E+00	3.8026760E+00	2.0002570E-04	3.0000000E+00	2.7998000E+01
-4.4040000E-02	2.0531000E-08	0.0000000E+00	3.8025560E+00	2.0002470E-04	3.0000000E+00	2.9160000E+01
-4.4040000E-02	2.0531000E-08	0.0000000E+00	3.8031110E+00	2.0002510E-04	3.0000000E+00	3.0326000E+01
-4.4040000E-02	2.0531000E-08	0.0000000E+00	3.8031320E+00	2.0002530E-04	3.0000000E+00	3.1494000E+01
-1.0101000E-02	2.0529200E-08	0.0000000E+00	3.8028420E+00	2.0002540E-04	3.0000000E+00	3.2660000E+01
-8.3920000E-03	2.0529200E-08	0.0000000E+00	3.8030670E+00	2.0002540E-04	3.0000000E+00	3.3828000E+01
-8.2030000E-03	2.0529200E-08	0.0000000E+00	3.8032080E+00	2.0002550E-04	3.0000000E+00	3.4992000E+01
-8.1850000E-03	2.0529200E-08	0.0000000E+00	3.8025170E+00	2.0002570E-04	3.0000000E+00	3.6160000E+01
-8.1810000E-03	2.0527400E-08	0.0000000E+00	3.8021610E+00	2.0002540E-04	3.0000000E+00	3.7327000E+01
-8.1810000E-03	2.0529200E-08	0.0000000E+00	3.8021280E+00	2.0002550E-04	3.0000000E+00	3.8496000E+01
-8.1790000E-03	2.0527400E-08	0.0000000E+00	3.8031920E+00	2.0002560E-04	3.0000000E+00	3.9661000E+01
-8.1790000E-03	2.0529200E-08	0.0000000E+00	3.8030720E+00	2.0002550E-04	3.0000000E+00	4.0829000E+01
-8.1790000E-03	2.0527400E-08	0.0000000E+00	3.8032360E+00	2.0002530E-04	3.0000000E+00	4.1996000E+01
-4.3820000E-02	2.0531000E-08	0.0000000E+00	3.8033940E+00	2.0002510E-04	3.0000000E+00	4.3163000E+01
-4.3950000E-02	2.0531000E-08	0.0000000E+00	3.8036750E+00	2.0002550E-04	3.0000000E+00	4.4331000E+01
-4.3970000E-02	2.0531000E-08	0.0000000E+00	3.8034000E+00	2.0002570E-04	3.0000000E+00	4.5495000E+01
-4.3970000E-02	2.0529200E-08	0.0000000E+00	3.8038600E+00	2.0002560E-04	3.0000000E+00	4.6661000E+01
-4.3970000E-02	2.0531000E-08	0.0000000E+00	3.8035180E+00	2.0002530E-04	3.0000000E+00	4.7830000E+01
-4.3970000E-02	2.0529200E-08	0.0000000E+00	3.8043720E+00	2.0002540E-04	3.0000000E+00	4.9001000E+01
-4.3970000E-02	2.0527400E-08	0.0000000E+00	3.8040720E+00	2.0002560E-04	3.0000000E+00	5.0163000E+01
-4.3970000E-02	2.0529200E-08	0.0000000E+00	3.8037650E+00	2.0002530E-04	3.0000000E+00	5.1331000E+01
-4.3970000E-02	2.0527400E-08	0.0000000E+00	3.8038900E+00	2.0002560E-04	3.0000000E+00	5.2497000E+01
-1.0092000E-02	2.0525600E-08	0.0000000E+00	3.8031770E+00	2.0002530E-04	3.0000000E+00	5.3665000E+01
-8.3670000E-03	2.0525600E-08	0.0000000E+00	3.8035120E+00	2.0002560E-04	3.0000000E+00	5.4833000E+01
-8.1840000E-03	2.0525600E-08	0.0000000E+00	3.8032800E+00	2.0002560E-04	3.0000000E+00	5.6001000E+01
-8.1690000E-03	2.0525600E-08	0.0000000E+00	3.8033420E+00	2.0002560E-04	3.0000000E+00	5.7165000E+01
-8.1640000E-03	2.0525600E-08	0.0000000E+00	3.8035640E+00	2.0002550E-04	3.0000000E+00	5.8331000E+01
-8.1640000E-03	2.0525600E-08	0.0000000E+00	3.8031410E+00	2.0002550E-04	3.0000000E+00	5.9499000E+01
-8.1640000E-03	2.0525600E-08	0.0000000E+00	3.8031280E+00	2.0002550E-04	3.0000000E+00	6.0671000E+01
-8.1640000E-03	2.0525600E-08	0.0000000E+00	3.8031150E+00	2.0002570E-04	3.0000000E+00	6.1834000E+01
-8.1630000E-03	2.0525600E-08	0.0000000E+00	3.8032180E+00	2.0002520E-04	3.0000000E+00	6.3002000E+01
