-1.3753000E-02	2.0525600E-08	0.0000000E+00	3.7997420E+00	2.0002570E-04	5.0000000E-01	1.1629999E+00
-1.3827000E-02	2.0523800E-08	0.0000000E+00	3.7807730E+00	2.0002600E-04	5.0000000E-01	2.3260000E+00
-1.3829000E-02	2.0525600E-08	0.0000000E+00	3.7647250E+00	2.0002590E-04	5.0000000E-01	3.4909999E+00
-1.3831000E-02	2.0525600E-08	0.0000000E+00	3.7645700E+00	2.0002570E-04	5.0000000E-01	4.6589999E+00
-1.3831000E-02	2.0523800E-08	0.0000000E+00	3.7608970E+00	2.0002550E-04	5.0000000E-01	5.8269999E+00
-1.3830000E-02	2.0525600E-08	0.0000000E+00	3.7659190E+00	2.0002580E-04	5.0000000E-01	6.9949999E+00
-1.3829000E-02	2.0525600E-08	0.0000000E+00	3.7655000E+00	2.0002550E-04	5.0000000E-01	8.1619999E+00
-1.3829000E-02	2.0525600E-08	0.0000000E+00	3.7590940E+00	2.0002520E-04	5.0000000E-01	9.3269999E+00
-1.3829000E-02	2.0525600E-08	0.0000000E+00	3.7562410E+00	2.0002520E-04	5.0000000E-01	1.0501000E+01
-8.8570000E-03	2.0523800E-08	0.0000000E+00	3.7557670E+00	2.0002510E-04	5.0000000E-01	1.1661000E+01
-8.2020000E-03	2.0523800E-08	0.0000000E+00	3.7568000E+00	2.0002540E-04	5.0000000E-01	1.2828000E+01
-8.1750000E-03	2.0525600E-08	0.0000000E+00	3.7564910E+00	2.0002540E-04	5.0000000E-01	1.3996000E+01
-8.1720000E-03	2.0525600E-08	0.0000000E+00	3.7548580E+00	2.0002540E-04	5.0000000E-01	1.5160000E+01
-8.1700000E-03	2.0523800E-08	0.0000000E+00	3.7575530E+00	2.0002570E-04	5.0000000E-01	1.6327000E+01
-8.1700000E-03	2.0525600E-08	0.0000000E+00	3.7573620E+00	2.0002510E-04	5.0000000E-01	1.7494000E+01
-8.1700000E-03	2.0525600E-08	0.0000000E+00	3.7576380E+00	2.0002580E-04	5.0000000E-01	1.8662000E+01
