-1.2577000E-02	4.3069400E-09	0.0000000E+00	3.5482920E+00	2.0002390E-04	5.0000000E-01	1.1580000E+00
-1.2545000E-02	4.3064900E-09	0.0000000E+00	3.5483330E+00	2.0002440E-04	5.0000000E-01	2.3149998E+00
-1.2544000E-02	4.3064900E-09	0.0000000E+00	3.5483750E+00	2.0002390E-04	5.0000000E-01	3.4809999E+00
-1.2545000E-02	4.3037600E-09	0.0000000E+00	3.5484040E+00	2.0002350E-04	5.0000000E-01	4.6469998E+00
-1.2544000E-02	4.3060300E-09	0.0000000E+00	3.5484380E+00	2.0002420E-04	5.0000000E-01	5.8160000E+00
-1.2544000E-02	4.3064900E-09	0.0000000E+00	3.5484640E+00	2.0002360E-04	5.0000000E-01	6.9819999E+00
-1.2545000E-02	4.3069400E-09	0.0000000E+00	3.5485240E+00	2.0002420E-04	5.0000000E-01	8.1489999E+00
-1.2546000E-02	4.3074000E-09	0.0000000E+00	3.5485580E+00	2.0002450E-04	5.0000000E-01	9.3199999E+00
-1.2544000E-02	4.3074000E-09	0.0000000E+00	3.5486200E+00	2.0002430E-04	5.0000000E-01	1.0480000E+01
-7.5780000E-03	4.3074000E-09	0.0000000E+00	3.5484860E+00	2.0002410E-04	5.0000000E-01	1.1650000E+01
-6.8090000E-03	4.3074000E-09	0.0000000E+00	3.5485060E+00	2.0002390E-04	5.0000000E-01	1.2815000E+01
-6.7300000E-03	4.3083000E-09	0.0000000E+00	3.5485530E+00	2.0002450E-04	5.0000000E-01	1.3982000E+01
-6.7120000E-03	4.3078500E-09	0.0000000E+00	3.5485970E+00	2.0002430E-04	5.0000000E-01	1.5151000E+01
-6.7070000E-03	4.3078500E-09	0.0000000E+00	3.5486300E+00	2.0002430E-04	5.0000000E-01	1.6317000E+01
-6.7040000E-03	4.3074000E-09	0.0000000E+00	3.5486640E+00	2.0002440E-04	5.0000000E-01	1.7484000E+01
-6.7030000E-03	4.3078500E-09	0.0000000E+00	3.5487010E+00	2.0002420E-04	5.0000000E-01	1.8651000E+01
-6.7030000E-03	4.3074000E-09	0.0000000E+00	3.5487380E+00	2.0002440E-04	5.0000000E-01	1.9819000E+01
-6.7010000E-03	4.3074000E-09	0.0000000E+00	3.5487770E+00	2.0002420E-04	5.0000000E-01	2.0987000E+01
-1.2354000E-02	4.3069400E-09	0.0000000E+00	3.5490160E+00	2.0002440E-04	5.0000000E-01	2.2152000E+01
-1.2396000E-02	4.3074000E-09	0.0000000E+00	3.5490370E+00	2.0002460E-04	5.0000000E-01	2.3320000E+01
-1.2398000E-02	4.3069400E-09	0.0000000E+00	3.5490740E+00	2.0002500E-04	5.0000000E-01	2.4485000E+01
-1.2400000E-02	4.3074000E-09	0.0000000E+00	3.5490920E+00	2.0002420E-04	5.0000000E-01	2.5651000E+01
-1.2399000E-02	4.3074000E-09	0.0000000E+00	3.5491440E+00	2.0002410E-04	5.0000000E-01	2.6818000E+01
-1.2399000E-02	4.3069400E-09	0.0000000E+00	3.5491700E+00	2.0002440E-04	5.0000000E-01	2.7986000E+01
-1.2400000E-02	4.3069400E-09	0.0000000E+00	3.5492100E+00	2.0002420E-04	5.0000000E-01	2.9151000E+01
-1.2400000E-02	4.3069400E-09	0.0000000E+00	3.5492330E+00	2.0002420E-04	5.0000000E-01	3.0319000E+01
-1.2400000E-02	4.3064900E-09	0.0000000E+00	3.5492900E+00	2.0002430E-04	5.0000000E-01	3.1486000E+01
-7.4340000E-03	4.3069400E-09	0.0000000E+00	3.5491420E+00	2.0002460E-04	5.0000000E-01	3.2655000E+01
-6.7850000E-03	4.3074000E-09	0.0000000E+00	3.5491660E+00	2.0002380E-04	5.0000000E-01	3.3820000E+01
-6.7400000E-03	4.3069400E-09	0.0000000E+00	3.5492140E+00	2.0002460E-04	5.0000000E-01	3.4988000E+01
-6.7290000E-03	4.3074000E-09	0.0000000E+00	3.5492410E+00	2.0002440E-04	5.0000000E-01	3.6153000E+01
-6.7270000E-03	4.3069400E-09	0.0000000E+00	3.5492700E+00	2.0002420E-04	5.0000000E-01	3.7323000E+01
-6.7270000E-03	4.3064900E-09	0.0000000E+00	3.5492740E+00	2.0002450E-04	5.0000000E-01	3.8486000E+01
-6.7260000E-03	4.3069400E-09	0.0000000E+00	3.5492920E+00	2.0002450E-04	5.0000000E-01	3.9654000E+01
-6.7260000E-03	4.3074000E-09	0.0000000E+00	3.5493200E+00	2.0002440E-04	5.0000000E-01	4.0824000E+01
-6.7250000E-03	4.3064900E-09	0.0000000E+00	3.5493570E+00	2.0002450E-04	5.0000000E-01	4.1989000E+01
-1.2284000E-02	4.3060300E-09	0.0000000E+00	3.5495940E+00	2.0002510E-04	5.0000000E-01	4.3157000E+01
-1.2354000E-02	4.3064900E-09	0.0000000E+00	3.5496320E+00	2.0002470E-04	5.0000000E-01	4.4324000E+01
-1.2357000E-02	4.3060300E-09	0.0000000E+00	3.5496510E+00	2.0002380E-04	5.0000000E-01	4.5491000E+01
-1.2358000E-02	4.3060300E-09	0.0000000E+00	3.5497060E+00	2.0002450E-04	5.0000000E-01	4.6655000E+01
-1.2359000E-02	4.3064900E-09	0.0000000E+00	3.5497610E+00	2.0002450E-04	5.0000000E-01	4.7822000E+01
-1.2359000E-02	4.3064900E-09	0.0000000E+00	3.5497900E+00	2.0002430E-04	5.0000000E-01	4.8990000E+01
-1.2358000E-02	4.3064900E-09	0.0000000E+00	3.5498240E+00	2.0002420E-04	5.0000000E-01	5.0159000E+01
-1.2360000E-02	4.3069400E-09	0.0000000E+00	3.5498870E+00	2.0002420E-04	5.0000000E-01	5.1322000E+01
