-1.9348000E-02	4.3096700E-09	0.0000000E+00	3.5437260E+00	2.0002430E-04	1.0000000E+00	1.1659999E+00
-1.9563000E-02	4.3096700E-09	0.0000000E+00	3.5437400E+00	2.0002410E-04	1.0000000E+00	2.3379998E+00
-1.9567000E-02	4.3101200E-09	0.0000000E+00	3.5437820E+00	2.0002410E-04	1.0000000E+00	3.4989998E+00
-1.9568000E-02	4.3096700E-09	0.0000000E+00	3.5437760E+00	2.0002360E-04	1.0000000E+00	4.6659999E+00
-1.9569000E-02	4.3101200E-09	0.0000000E+00	3.5438340E+00	2.0002410E-04	1.0000000E+00	5.8320000E+00
-1.9568000E-02	4.3096700E-09	0.0000000E+00	3.5438920E+00	2.0002380E-04	1.0000000E+00	6.9989998E+00
-1.9569000E-02	4.3092100E-09	0.0000000E+00	3.5439480E+00	2.0002380E-04	1.0000000E+00	8.1680000E+00
-1.9568000E-02	4.3092100E-09	0.0000000E+00	3.5440060E+00	2.0002420E-04	1.0000000E+00	9.3360000E+00
-1.9569000E-02	4.3092100E-09	0.0000000E+00	3.5440770E+00	2.0002410E-04	1.0000000E+00	1.0499000E+01
-9.5300000E-03	4.3096700E-09	0.0000000E+00	3.5439320E+00	2.0002380E-04	1.0000000E+00	1.1669000E+01
-8.1990000E-03	4.3101200E-09	0.0000000E+00	3.5439860E+00	2.0002410E-04	1.0000000E+00	1.2836000E+01
-8.1350000E-03	4.3101200E-09	0.0000000E+00	3.5440360E+00	2.0002470E-04	1.0000000E+00	1.4000000E+01
-8.1290000E-03	4.3101200E-09	0.0000000E+00	3.5440750E+00	2.0002470E-04	1.0000000E+00	1.5169000E+01
-8.1270000E-03	4.3101200E-09	0.0000000E+00	3.5440820E+00	2.0002400E-04	1.0000000E+00	1.6335000E+01
-8.1250000E-03	4.3101200E-09	0.0000000E+00	3.5441220E+00	2.0002470E-04	1.0000000E+00	1.7502000E+01
-8.1250000E-03	4.3101200E-09	0.0000000E+00	3.5441090E+00	2.0002470E-04	1.0000000E+00	1.8670000E+01
-8.1240000E-03	4.3096700E-09	0.0000000E+00	3.5441110E+00	2.0002450E-04	1.0000000E+00	1.9836000E+01
-8.1240000E-03	4.3101200E-09	0.0000000E+00	3.5441270E+00	2.0002450E-04	1.0000000E+00	2.1003000E+01
-1.9245000E-02	4.3096700E-09	0.0000000E+00	3.5443940E+00	2.0002440E-04	1.0000000E+00	2.2170000E+01
-1.9484000E-02	4.3087600E-09	0.0000000E+00	3.5444410E+00	2.0002460E-04	1.0000000E+00	2.3340000E+01
-1.9492000E-02	4.3087600E-09	0.0000000E+00	3.5444900E+00	2.0002510E-04	1.0000000E+00	2.4503000E+01
-1.9492000E-02	4.3087600E-09	0.0000000E+00	3.5445260E+00	2.0002440E-04	1.0000000E+00	2.5671000E+01
-1.9492000E-02	4.3087600E-09	0.0000000E+00	3.5445790E+00	2.0002440E-04	1.0000000E+00	2.6837000E+01
-1.9492000E-02	4.3087600E-09	0.0000000E+00	3.5446180E+00	2.0002470E-04	1.0000000E+00	2.8005000E+01
-1.9492000E-02	4.3087600E-09	0.0000000E+00	3.5446580E+00	2.0002480E-04	1.0000000E+00	2.9172000E+01
